event_type,time_to_recover,event_timing,team
tactical_shifts,18.528,after event,Netherlands
tactical_shifts,7.499,after event,Netherlands
tactical_shifts,57.437,after event,Netherlands
tactical_shifts,5.192,after event,Netherlands
tactical_shifts,40.013,after event,Netherlands
tactical_shifts,76.367,after event,Argentina
tactical_shifts,116.946,before event,Netherlands
tactical_shifts,6.827,before event,Netherlands
tactical_shifts,18.528,before event,Netherlands
tactical_shifts,7.499,before event,Netherlands
tactical_shifts,57.437,before event,Netherlands
tactical_shifts,5.192,after event,Netherlands
tactical_shifts,40.013,after event,Netherlands
tactical_shifts,76.367,after event,Argentina
tactical_shifts,46.914,after event,Netherlands
tactical_shifts,20.883,after event,Netherlands
tactical_shifts,5.717,after event,Argentina
tactical_shifts,128.633,before event,Netherlands
tactical_shifts,13.831,before event,Argentina
tactical_shifts,107.053,before event,Netherlands
tactical_shifts,83.732,after event,Netherlands
tactical_shifts,3.1310000000000002,after event,Netherlands
tactical_shifts,4.723,after event,Netherlands
tactical_shifts,24.81,after event,Netherlands
tactical_shifts,190.379,after event,Netherlands
tactical_shifts,87.476,before event,Netherlands
tactical_shifts,76.443,before event,Netherlands
tactical_shifts,55.883,before event,Argentina
tactical_shifts,46.247,before event,Netherlands
tactical_shifts,2.805,after event,Argentina
tactical_shifts,9.959,after event,Argentina
tactical_shifts,21.563,after event,Netherlands
tactical_shifts,194.707,after event,Netherlands
tactical_shifts,74.739,after event,Argentina
injuries,32.214,before event,Netherlands
injuries,5.871,before event,Netherlands
injuries,48.358,before event,Argentina
injuries,127.696,before event,Argentina
injuries,301.659,after event,Argentina
injuries,32.214,before event,Netherlands
injuries,5.871,before event,Netherlands
injuries,48.358,before event,Argentina
injuries,127.696,before event,Argentina
injuries,301.659,after event,Argentina
injuries,61.35,before event,Argentina
injuries,71.442,after event,Argentina
injuries,1.467,after event,Argentina
injuries,93.396,after event,Argentina
injuries,47.515,after event,Netherlands
injuries,19.18,after event,Netherlands
injuries,47.515,before event,Netherlands
injuries,19.18,before event,Netherlands
injuries,14.574,before event,Netherlands
injuries,165.236,before event,Argentina
injuries,48.208,after event,Argentina
injuries,61.585,after event,Argentina
injuries,13.961,after event,Argentina
injuries,83.927,after event,Netherlands
injuries,47.515,before event,Netherlands
injuries,19.18,before event,Netherlands
injuries,14.574,before event,Netherlands
injuries,165.236,before event,Argentina
injuries,48.208,after event,Argentina
injuries,61.585,after event,Argentina
injuries,13.961,after event,Argentina
injuries,83.927,after event,Netherlands
injuries,20.883,before event,Netherlands
injuries,5.717,before event,Argentina
injuries,128.633,before event,Netherlands
injuries,13.831,after event,Argentina
injuries,107.053,after event,Netherlands
injuries,83.732,after event,Netherlands
injuries,81.58,before event,Netherlands
injuries,3.2359999999999998,before event,Netherlands
injuries,1.166,before event,Netherlands
injuries,318.033,before event,Argentina
injuries,3.2359999999999998,before event,Netherlands
injuries,1.166,before event,Netherlands
injuries,318.033,before event,Argentina
injuries,87.761,after event,Argentina
injuries,132.17,after event,Netherlands
injuries,20.049,after event,Argentina
yellow_cards,71.442,before event,Argentina
yellow_cards,1.467,before event,Argentina
yellow_cards,93.396,before event,Argentina
yellow_cards,47.515,before event,Netherlands
yellow_cards,19.18,before event,Netherlands
yellow_cards,14.574,before event,Netherlands
yellow_cards,165.236,after event,Argentina
yellow_cards,48.208,after event,Argentina
yellow_cards,61.585,after event,Argentina
yellow_cards,47.515,before event,Netherlands
yellow_cards,19.18,before event,Netherlands
yellow_cards,14.574,before event,Netherlands
yellow_cards,165.236,before event,Argentina
yellow_cards,48.208,after event,Argentina
yellow_cards,61.585,after event,Argentina
yellow_cards,13.961,after event,Argentina
yellow_cards,83.927,after event,Netherlands
yellow_cards,81.58,before event,Netherlands
yellow_cards,3.2359999999999998,before event,Netherlands
yellow_cards,1.166,before event,Netherlands
yellow_cards,318.033,after event,Argentina
yellow_cards,4.623,before event,Netherlands
yellow_cards,101.573,before event,Argentina
yellow_cards,87.476,before event,Netherlands
yellow_cards,76.443,before event,Netherlands
yellow_cards,55.883,after event,Argentina
yellow_cards,46.247,after event,Netherlands
yellow_cards,2.805,after event,Argentina
yellow_cards,9.959,after event,Argentina
yellow_cards,21.563,after event,Netherlands
yellow_cards,194.707,after event,Netherlands
